city_idx,type,name_official,name_history,lord_name,leader_kana,force_id,force_name,soldiers,food,gold,train,morale,rice_price,rice_amount,horse_price,horse_amount,raw
89,城,松仓城,松仓城,金森长近,,15,金森家,14000,80000,28000,50,50,
90,城,安浓津城,安浓津城,分部光嘉,,40,德川家,16000,100000,30000,50,50,
91,城,大河内城,大河内城,氏家行广,,41,丰臣家,14000,80000,28000,50,50,
92,城,长岛城,长岛城,菅沼定盈,,40,德川家,14000,80000,28000,50,50,
93,城,鸟羽城,鸟羽城,九鬼守隆,,21,九鬼家,14000,80000,28000,50,50,
94,城,小谷城,小谷城,石田三成,,41,丰臣家,14000,80000,28000,50,50,
95,城,佐和山城,佐和山城,石田三成,,41,丰臣家,14000,80000,28000,50,50,
96,城,长滨城,今滨城|长滨城,石田三成,,41,丰臣家,16000,100000,30000,50,50,
97,城,水口城,观音寺城|安土城|水口城,长束正家,,41,丰臣家,16000,100000,30000,50,50,
98,城,大津城,阪本城|大津城,京极高次,,19,京极家,14000,80000,28000,50,50,
99,城,日野城,日野城,丰臣秀赖,,41,丰臣家,12000,60000,26000,50,50,
100,城,多闻山城,多闻山城,丰臣秀赖,,41,丰臣家,12000,60000,26000,50,50,
101,城,信贵山城,信贵山城,织田有乐,,41,丰臣家,14000,80000,28000,50,50,
102,城,大和郡山城,大和郡山城,增田长盛,,41,丰臣家,16000,100000,30000,50,50,
103,城,伊贺上野城,伊贺上野城,筒井定次,,38,筒井家,14000,80000,28000,50,50,
104,城,胜龙寺城,胜龙寺城,丰臣秀赖,,41,丰臣家,14000,80000,28000,50,50,
105,城,二条城,二条城,鸟居元忠,,40,德川家,18000,120000,32000,50,50,
106,城,丹波龟山城,丹波龟山城,丰臣秀赖,,41,丰臣家,12000,60000,26000,50,50,
107,城,八上城,八上城,织田信包,,41,丰臣家,16000,100000,30000,50,50,
108,城,福知山城,福知山城,细川忠兴,,48,细川家,12000,60000,26000,50,50,
109,城,宫津城,宫津城,细川忠兴,,48,细川家,12000,60000,26000,50,50,
110,城,岸和田城,岸和田城,丰臣秀赖,,41,丰臣家,16000,100000,30000,50,50,
111,城,饭盛城,饭盛城,丰臣秀赖,,41,丰臣家,16000,100000,30000,50,50,
112,城,高屋城,高屋城,丰臣秀赖,,41,丰臣家,14000,80000,28000,50,50,
113,城,大坂城,石山本愿寺|大坂城,丰臣秀赖,,41,丰臣家,20000,140000,34000,50,50,
114,城,芥川城,芥川城,丰臣秀赖,,41,丰臣家,12000,60000,26000,50,50,
115,城,有冈城,有冈城,丰臣秀赖,,41,丰臣家,16000,100000,30000,50,50,
116,城,杂贺城,杂贺城,丰臣秀赖,,41,丰臣家,14000,80000,28000,50,50,
117,城,新宫城,新宫城,堀内氏善,,21,九鬼家,12000,60000,26000,50,50,
118,城,鸟取城,鸟取城,宫部继润,,53,宫部家,16000,100000,30000,50,50,
119,城,出石城,出石城,斋村政广,,41,丰臣家,12000,60000,26000,50,50,
120,城,羽衣石城,羽衣石城,龟井兹矩,,16,龟井家,12000,60000,26000,50,50,
121,城,月山富田城,月山富田城,吉川广家,,18,吉川家,16000,100000,30000,50,50,
122,城,三刀屋城,三刀屋城,吉川广家,,18,吉川家,12000,60000,26000,50,50,
123,城,白鹿城,白鹿城,龟井兹矩,,16,龟井家,14000,80000,28000,50,50,
124,城,益田城,益田城,繁泽元氏,,55,毛利家,12000,60000,26000,50,50,
125,城,山吹城,山吹城,毛利辉元,,55,毛利家,14000,80000,28000,50,50,
126,城,置盐城,置盐城,丰臣秀赖,,41,丰臣家,14000,80000,28000,50,50,
127,城,御着城,御着城,丰臣秀赖,,41,丰臣家,18000,120000,32000,50,50,
128,城,三木城,三木城,糟谷武则,,41,丰臣家,16000,100000,30000,50,50,
129,城,上月城,上月城,丰臣秀赖,,41,丰臣家,12000,60000,26000,50,50,
130,城,三星城,三星城,宇喜多秀家,,8,宇喜多家,12000,60000,26000,50,50,
131,城,冈山城,冈山城,宇喜多秀家,,8,宇喜多家,16000,100000,30000,50,50,
132,城,砥石山城,砥石山城,宇喜多秀家,,8,宇喜多家,12000,60000,26000,50,50,
133,城,天神山城,天神山城,宇喜多秀家,,8,宇喜多家,14000,80000,28000,50,50,
134,城,备中松山城,备中松山城,宇喜多秀家,,8,宇喜多家,14000,80000,28000,50,50,
135,城,备中高松城,备中高松城,宇喜多秀家,,8,宇喜多家,14000,80000,28000,50,50,
136,城,三原城,三原城,坚田元庆,,55,毛利家,14000,80000,28000,50,50,
137,城,甲山城,甲山城,毛利辉元,,55,毛利家,12000,60000,26000,50,50,
138,城,吉田郡山城,吉田郡山城,毛利辉元,,55,毛利家,16000,100000,30000,50,50,
139,城,佐东银山城,佐东银山城,毛利辉元,,55,毛利家,12000,60000,26000,50,50,
140,城,樱尾城,樱尾城,毛利辉元,,55,毛利家,18000,120000,32000,50,50,
141,城,山口城,山口城,毛利辉元,,55,毛利家,14000,80000,28000,50,50,
142,城,且山城,且山城,毛利辉元,,55,毛利家,12000,60000,26000,50,50,
143,城,十河城,十河城,生驹亲正,,5,生驹家,12000,60000,26000,50,50,
144,城,天雾城,天雾城,生驹亲正,,5,生驹家,16000,100000,30000,50,50,
145,城,汤筑城,汤筑城,加藤嘉明,,14,加藤家,12000,60000,26000,50,50,
146,城,川之江城,川之江城,安国寺惠琼,,3,安国寺家,12000,60000,26000,50,50,
147,城,宇和岛城,宇和岛城,藤堂高虎,,39,藤堂家,14000,80000,28000,50,50,
148,城,抚养城,抚养城,蜂须贺家政,,46,蜂须贺家,12000,60000,26000,50,50,
149,城,胜瑞城,胜瑞城,蜂须贺家政,,46,蜂须贺家,16000,100000,30000,50,50,
150,城,洲本城,洲本城,胁坂安治,,60,胁坂家,12000,60000,26000,50,50,
151,城,白地城,白地城,蜂须贺家政,,46,蜂须贺家,14000,80000,28000,50,50,
152,城,冈丰城,冈丰城,长宗我部盛亲,,36,长宗我部家,16000,100000,30000,50,50,
153,城,安芸城,安芸城,长宗我部盛亲,,36,长宗我部家,14000,80000,28000,50,50,
154,城,中村城,中村城,谷忠澄,,36,长宗我部家,14000,80000,28000,50,50,
155,城,金石城,金石城,宗义智,,32,宗家,12000,60000,26000,50,50,
156,城,立花山城,立花山城,小早川秀秋,,24,小早川家,14000,80000,28000,50,50,
157,城,岩屋城,岩屋城,小早川秀秋,,24,小早川家,12000,60000,26000,50,50,
158,城,柳川城,柳川城,立花宗茂,,33,立花家,12000,60000,26000,50,50,
159,城,久留米城,久留米城,小早川秀包,,25,小早川家,14000,80000,28000,50,50,
160,城,佐嘉城,佐嘉城,锅岛直茂,,43,锅岛家,16000,100000,30000,50,50,
161,城,大村城,大村城,锅岛直茂,,43,锅岛家,14000,80000,28000,50,50,
162,城,平户城,平户城,松浦镇信,,54,松浦家,16000,100000,30000,50,50,
163,城,日野江城,日野江城,有马晴信,,2,有马家,14000,80000,28000,50,50,
164,城,岩尾城,岩尾城,加藤清正,,13,加藤家,12000,60000,26000,50,50,
165,城,隈本城,隈本城,加藤清正,,13,加藤家,16000,100000,30000,50,50,
166,城,人吉城,人吉城,相良赖房,,26,相良家,14000,80000,28000,50,50,
167,城,八代城,八代城,小西行长,,23,小西家,14000,80000,28000,50,50,
168,城,城井谷城,城井谷城,黑田长政,,22,黑田家,14000,80000,28000,50,50,
169,城,小仓城,小仓城,毛利胜永,,41,丰臣家,18000,120000,32000,50,50,
170,城,府内城,府内城,黑田长政,,22,黑田家,16000,100000,30000,50,50,
171,城,冈城,冈城,丰臣秀赖,,41,丰臣家,12000,60000,26000,50,50,
172,城,佐伯城,佐伯城,丰臣秀赖,,41,丰臣家,12000,60000,26000,50,50,
173,城,都於郡城,都於郡城,岛津丰久,,30,岛津家,12000,60000,26000,50,50,
174,城,饫肥城,饫肥城,伊东祐兵,,6,伊东家,14000,80000,28000,50,50,
175,城,县城,县城,岛津义弘,,30,岛津家,12000,60000,26000,50,50,
176,城,大隅高山城,大隅高山城,岛津义久,,30,岛津家,12000,60000,26000,50,50,
177,城,加治木城,加治木城,岛津义久,,30,岛津家,14000,80000,28000,50,50,
178,城,内城,内城,岛津义弘,,30,岛津家,16000,100000,30000,50,50,
179,城,出水城,出水城,岛津义弘,,30,岛津家,12000,60000,26000,60,50,
180,町,宇须岸,宇须岸,,,,,,,,,,65,100,20,100,0000204e250426042704280429044d044d04
181,町,弘前,弘前,,,,,,,,,,65,100,20,100,0000204e250426042704280429044d044d04
182,町,花卷,花卷,,,,,,,,,,65,100,20,100,0000204e250426042704280429044d044d04
183,町,仙台,仙台,,,,,,,,,,63,100,22,100,0000204e250426042704280429044d044d04
184,町,土崎凑,土崎凑,,,,,,,,,,63,100,24,100,0000204e250426042704280429044d044d04
185,町,酒田,酒田,,,,,,,,,,66,100,20,100,0000204e250426042704280429044d044d04
186,町,会津,会津,,,,,,,,,,58,100,21,100,0000204e250426042704280429044d044d04
187,町,鹿岛,鹿岛,,,,,,,,,,62,100,27,100,0000204e250426042704280429044d044d04
188,町,足利,足利,,,,,,,,,,61,100,21,100,0000204e250426042704280429044d044d04
189,町,厩桥,厩桥,,,,,,,,,,65,100,29,100,0000204e250426042704280429044d044d04
190,町,木更津,木更津,,,,,,,,,,64,100,27,100,0000204e250426042704280429044d044d04
191,町,佐仓,佐仓,,,,,,,,,,67,100,21,100,0000204e250426042704280429044d044d04
192,町,江户,江户,,,,,,,,,,63,100,27,100,0000204e250426042704280429044d044d04
193,町,小田原,小田原,,,,,,,,,,58,100,20,100,0000204e250426042704280429044d044d04
194,町,直江津,直江津,,,,,,,,,,66,100,25,100,0000204e250426042704280429044d044d04
195,町,富山,富山,,,,,,,,,,59,100,23,100,0000204e250426042704280429044d044d04
196,町,轮岛,轮岛,,,,,,,,,,63,100,24,100,0000204e250426042704280429044d044d04
197,町,金泽,金泽,,,,,,,,,,61,100,29,100,0000204e250426042704280429044d044d04
198,町,敦贺,敦贺,,,,,,,,,,60,100,25,100,0000204e250426042704280429044d044d04
199,町,小诸,小诸,,,,,,,,,,60,100,25,100,0000204e250426042704280429044d044d04
200,町,诹访,诹访,,,,,,,,,,65,100,23,100,0000204e250426042704280429044d044d04
201,町,甲府,甲府,,,,,,,,,,67,100,20,100,0000204e250426042704280429044d041602
202,町,骏府,骏府,,,,,,,,,,65,100,23,100,0000204e250426042704280429044d044d04
203,町,滨松,滨松,,,,,,,,,,63,100,29,100,0000204e250426042704280429044d044d04
204,町,冈崎,冈崎,,,,,,,,,,62,100,23,100,0000204e250426042704280429044d044d04
205,町,清洲,清洲,,,,,,,,,,64,100,24,100,0000204e250426042704280429044d044d04
206,町,井之口,井之口,,,,,,,,,,63,100,25,100,0000204e250426042704280429044d044d04
207,町,松仓,松仓,,,,,,,,,,67,100,30,100,0000204e250426042704280429044d044d04
208,町,大凑,大凑,,,,,,,,,,59,100,30,100,0000204e250426042704280429044d044d04
209,町,今滨,今滨,,,,,,,,,,63,100,28,100,0000204e250426042704280429044d044d04
210,町,加田,加田,,,,,,,,,,65,100,28,100,0000204e250426042704280429044d044d04
211,町,奈良,奈良,,,,,,,,,,60,100,26,100,0000204e25042604270428042904e4024d04
212,町,京,京,,,,,,,,,,59,100,28,100,0000204e25044d0427044d0429044d04e702
213,町,龟山,龟山,,,,,,,,,,67,100,30,100,0000204e250426042704280429044d044d04
214,町,小滨,小滨,,,,,,,,,,65,100,23,100,0000204e250426042704280429044d044d04
215,町,界,界,,,,,,,,,,63,100,26,100,0000204e250426042704280429044d044d04
216,町,石山,石山,,,,,,,,,,61,100,27,100,0000204e250426042704280429044d044d04
217,町,杂贺,杂贺,,,,,,,,,,66,100,24,100,0000204e250426042704280429044d044d04
218,町,出石,出石,,,,,,,,,,61,100,25,100,0000204e250426042704280429044d044d04
219,町,鸟取,鸟取,,,,,,,,,,65,100,28,100,0000204e250426042704280429044d044d04
220,町,松江,松江,,,,,,,,,,67,100,24,100,0000204e250426042704280429044d044d04
221,町,温泉津,温泉津,,,,,,,,,,59,100,23,100,0000204e250426042704280429044d044d04
222,町,姬路,姬路,,,,,,,,,,65,100,27,100,0000204e250426042704280429044d044d04
223,町,津山,津山,,,,,,,,,,63,100,30,100,0000204e250426042704280429044d044d04
224,町,长船,长船,,,,,,,,,,59,100,27,100,0000204e250426042704280429044d044d04
225,町,仓敷,仓敷,,,,,,,,,,62,100,30,100,0000204e250426042704280429044d044d04
226,町,尾道,尾道,,,,,,,,,,59,100,24,100,0000204e250426042704280429044d044d04
227,町,严岛,严岛,,,,,,,,,,66,100,23,100,0000204e250426042704280429044d044d04
228,町,赤间关,赤间关,,,,,,,,,,65,100,28,100,0000204e250426042704280429044d044d04
229,町,丸龟,丸龟,,,,,,,,,,58,100,23,100,0000204e250426042704280429044d044d04
230,町,今治,今治,,,,,,,,,,59,100,29,100,0000204e250426042704280429044d044d04
231,町,鸣门,鸣门,,,,,,,,,,60,100,26,100,0000204e250426042704280429044d044d04
232,町,浦户,浦户,,,,,,,,,,62,100,26,100,0000204e250426042704280429044d044d04
233,町,博多,博多,,,,,,,,,,64,100,23,100,0000204e250426042704280429044d044d04
234,町,柳川,柳川,,,,,,,,,,60,100,29,100,0000204e250426042704280429044d044d04
235,町,平户,平户,,,,,,,,,,67,100,31,100,0000204e250426042704280429044d044d04
236,町,八代,八代,,,,,,,,,,66,100,28,100,0000204e250426042704280429044d044d04
237,町,小仓,小仓,,,,,,,,,,65,100,28,100,0000204e250426042704280429044d044d04
238,町,府内,府内,,,,,,,,,,59,100,23,100,0000204e250426042704280429044d044d04
239,町,油津,油津,,,,,,,,,,62,100,29,100,0000204e250426042704280429044d044d04
240,町,鹿屋,鹿屋,,,,,,,,,,60,100,24,100,0000204e250426042704280429044d044d04
241,町,鹿儿岛,鹿儿岛,,,,,,,,,,59,100,27,100,0000204e250426042704280429044d044d04
242,町,釜山,釜山,,,,,,,,,,59,100,27,100,0000204e4d044d044d044d044d044d044d04
243,町,宁波,宁波,,,,,,,,,,59,100,27,100,0000204e4d044d044d044d044d044d044d04
244,町,那霸,那霸,,,,,,,,,,59,100,27,100,0000204e4d044d044d044d044d044d044d04
245,町,吕宋,吕宋,,,,,,,,,,59,100,27,100,0000204e4d044d044d044d044d044d044d04
246,里,黑胫巾,黑胫巾,柳原户兵卫,749,,,9000,48000,30000,53,52,,,,,
247,里,羽黑,羽黑,商人,967,,,9000,48000,28000,52,51,,,,,
248,里,风魔,风魔,海贼,996,,,10000,50000,30000,54,53,,,,,
249,里,户隐,户隐,出浦盛清,94,,,9000,46000,26000,50,55,,,,,
250,里,透波,透波,海贼,998,,,10000,46000,30000,51,53,,,,,
251,里,伊贺,伊贺,伊贺崎道顺,63,,,12000,50000,30000,56,55,,,,,
252,里,轩辙,轩辙,海贼,977,,,10000,46000,30000,52,50,,,,,
253,里,甲贺,甲贺,商人,955,,,12000,50000,30000,55,60,,,,,
254,里,根来,根来,杉之坊照算,412,,,9000,46000,30000,49,53,,,,,
255,里,外间,外间,佐田彦四郎,350,,,9500,50000,30000,51,55,,,,,
256,里,钵屋,钵屋,商人,972,,,9000,46000,28000,54,52,,,,,
257,里,山潜,山潜,商人,970,,,9000,46000,26000,55,53,,,,,
258,砦,十三凑,十三凑,志道广良,843,,,9000,48000,26000,0,0,,,,,
259,砦,石卷,石卷,?,44000,,,0,18000,0,112,198,,,,,
260,砦,拍崎,拍崎,?,18000,,,0,0,0,0,176,,,,,
261,砦,冈本,冈本,青山忠成,0,,,0,0,15411,0,48,,,,,
262,砦,一崎,一崎,青山忠成,0,,,0,30773,0,0,0,,,,,
263,砦,清水,清水,?,41015,,,53,2000,710,0,0,,,,,
264,砦,舞鹤,舞鹤,青山忠成,0,,,0,207,46000,51,52,,,,,
265,砦,鸟羽,鸟羽,忍者,873,,,9000,54000,26000,0,0,,,,,
266,砦,洲本,洲本,?,58000,,,0,30000,0,16,23,,,,,
267,砦,美保关,美保关,?,32000,,,0,0,0,0,216,,,,,
268,砦,盐饱,盐饱,青山忠成,0,,,0,0,28210,0,80,,,,,
269,砦,岛,岛,青山忠成,0,,,0,25654,0,0,0,,,,,
270,砦,千市,千市,?,23089,,,52,0,699,0,0,,,,,
271,砦,一尺屋,一尺屋,?,6000,,,2000,715,55000,60,61,,,,,
272,砦,江川,江川,忍者,880,,,9000,55000,26000,0,0,,,,,
273,砦,坊津,坊津,?,53000,,,0,26000,0,16,98,,,,,
